measurementdate,reddid,yearrun,year,run,borndate,estimatedemergence,borndepth,status,bornflowkwk,bornflowkes,location,riverlocationid,riversection,comments,measurementdepth,measurementkwk,measurementkes,idnum
2019-09-18,1584-19-W,19-W,2019,W,2019-07-19,2019-10-19,18,OK,11263,10900,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,7958,8636,7524
2019-09-18,1585-19-W,19-W,2019,W,2019-07-19,2019-10-19,16,OK,11263,10900,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,7958,8636,7527
2019-09-18,1556-19-W,19-W,2019,W,2019-06-27,2019-09-26,13,OK,10511,9991,Sec 2; Turtle Bay West Side Channel,2,Hwy 44 Brg to A.C.I.D Dam,NA,8,7958,8514,7523
2019-09-18,1578-19-W,19-W,2019,W,2019-07-19,2019-10-16,24,OK,11278,10916,Sec 3; RL Painter's Riffle,3,Clear Crk. Powerlines to Hwy 44 Brg,NA,10,7967,8514,7530
2019-09-25,1599-19-W,19-W,2019,W,2019-08-22,2019-11-23,12,OK,10691,10406,Sec 2; Redding Riffle,2,Hwy 44 Brg to A.C.I.D Dam,NA,2,7488,7729,7539
2019-09-25,1573-19-W,19-W,2019,W,2019-07-19,2019-10-19,19,OK,11231,10883,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,7488,7729,7538
2019-09-25,1558-19-W,19-W,2019,W,2019-07-02,2019-10-02,24,OK,11468,11015,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,7525,7742,7554
2019-09-25,1563-19-W,19-W,2019,W,2019-07-10,2019-10-10,23,OK,11376,10903,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,7525,7742,7555
2019-09-25,1574-19-W,19-W,2019,W,2019-07-19,2019-10-19,24,OK,11294,10916,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7525,7742,7556
2019-09-25,1565-19-W,19-W,2019,W,2019-07-10,2019-10-10,12,OK,11422,10817,Sec 2; RL Sundial Bridge,2,Hwy 44 Brg to A.C.I.D Dam,NA,4,7525,7675,7567
2019-09-25,1566-19-W,19-W,2019,W,2019-07-10,2019-10-10,14,OK,11515,10817,Sec 2; RL Sundial Bridge,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,7488,7729,7541
2019-09-25,1596-19-W,19-W,2019,W,2019-07-29,2019-10-30,20,OK,11278,10820,Sec 2; RL Sundial Bridge,2,Hwy 44 Brg to A.C.I.D Dam,NA,10,7488,7729,7540
2019-09-25,1576-19-W,19-W,2019,W,2019-07-19,2019-10-19,10,DEWATERED,11294,10916,Sec 2; RR Below ACID,2,Hwy 44 Brg to A.C.I.D Dam,NA,0,7525,7742,7557
2019-09-25,1559-19-W,19-W,2019,W,2019-07-02,2019-10-02,14,OK,11437,11015,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,7519,7770,7568
2019-09-25,1564-19-W,19-W,2019,W,2019-07-10,2019-10-10,12,OK,11422,10817,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,7525,7783,7564
2019-09-25,1586-19-W,19-W,2019,W,2019-07-19,2019-10-19,16,OK,11231,10900,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,7525,7783,7566
2019-09-25,1587-19-W,19-W,2019,W,2019-07-19,2019-10-19,14,OK,11231,10855,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7525,7783,7565
2019-09-25,1588-19-W,19-W,2019,W,2019-07-19,2019-10-19,12,OK,11231,10855,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,8,7525,7675,7562
2019-09-25,1590-19-W,19-W,2019,W,2019-07-19,2019-10-19,17,OK,11231,10855,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,7525,7675,7561
2019-09-25,1593-19-W,19-W,2019,W,2019-07-24,2019-10-25,10,OK,11231,10847,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,3,7525,7675,7560
2019-09-25,1595-19-W,19-W,2019,W,2019-07-24,2019-10-25,11,OK,11122,10847,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,5,7525,7675,7563
2019-09-25,1575-19-W,19-W,2019,W,2019-07-19,2019-10-19,20,OK,11294,10916,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7525,7783,7559
2019-09-25,1577-19-W,19-W,2019,W,2019-07-19,2019-10-19,27,OK,11278,10916,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7525,7742,7558
2019-09-25,1555-19-W,19-W,2019,W,2019-06-27,2019-09-26,24,OK,10497,9991,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,7464,7702,7550
2019-09-25,1560-19-W,19-W,2019,W,2019-07-02,2019-10-02,24,OK,11437,10953,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,22,7488,7756,7546
2019-09-25,1561-19-W,19-W,2019,W,2019-07-02,2019-10-02,17,OK,11437,10953,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,7464,7702,7548
2019-09-25,1567-19-W,19-W,2019,W,2019-07-10,2019-10-10,8,OK,11468,10817,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,1,7488,7742,7542
2019-09-25,1568-19-W,19-W,2019,W,2019-07-10,2019-10-10,23,OK,11468,10936,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7464,7702,7549
2019-09-25,1580-19-W,19-W,2019,W,2019-07-19,2019-10-19,24,OK,11294,10900,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,8,7464,7702,7551
2019-09-25,1581-19-W,19-W,2019,W,2019-07-19,2019-10-19,21,OK,11294,10900,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,7,7464,7702,7552
2019-09-25,1582-19-W,19-W,2019,W,2019-07-19,2019-10-19,12,OK,11294,10900,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,4,7488,7702,7547
2019-09-25,1583-19-W,19-W,2019,W,2019-07-19,2019-10-19,19,OK,11263,10900,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7488,7756,7545
2019-09-25,1584-19-W,19-W,2019,W,2019-07-19,2019-10-19,18,OK,11263,10900,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,7488,7756,7544
2019-09-25,1585-19-W,19-W,2019,W,2019-07-19,2019-10-19,16,OK,11263,10900,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,7488,7742,7543
2019-09-25,1556-19-W,19-W,2019,W,2019-06-27,2019-09-26,13,OK,10511,9991,Sec 2; Turtle Bay West Side Channel,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,7464,7689,7553
2019-09-25,1562-19-W,19-W,2019,W,2019-07-05,2019-10-05,12,OK,11376,10873,Sec 3; Above Tobiason,3,Clear Crk. Powerlines to Hwy 44 Brg,NA,9,7552,7756,7573
2019-09-25,1578-19-W,19-W,2019,W,2019-07-19,2019-10-16,24,OK,11278,10916,Sec 3; RL Painter's Riffle,3,Clear Crk. Powerlines to Hwy 44 Brg,NA,8,7464,7742,7569
2019-09-25,1579-19-W,19-W,2019,W,2019-07-19,2019-10-16,17,OK,11278,10916,Sec 3; RL Painter's Riffle,3,Clear Crk. Powerlines to Hwy 44 Brg,NA,4,7464,7742,7570
2019-09-25,1597-19-W,19-W,2019,W,2019-07-30,2019-10-28,8,OK,11247,10795,Sec 3; Wyndham Side Channel,3,Clear Crk. Powerlines to Hwy 44 Brg,NA,2,7464,7742,7571
2019-09-25,1598-19-W,19-W,2019,W,2019-07-30,2019-10-28,10,OK,11247,10795,Sec 3; Wyndham Side Channel,3,Clear Crk. Powerlines to Hwy 44 Brg,NA,3,7464,7742,7572
2019-09-26,1544-19-W,19-W,2019,W,2019-06-26,2019-09-28,33,OK,10616,10004,Sec 1; RL Dentsist House,1,A.C.I.D. dam to Keswick Dam,NA,16,7557,7770,7575
2019-09-26,1569-19-W,19-W,2019,W,2019-07-11,2019-10-14,31,OK,11453,10898,Sec 1; RL Dentsist House,1,A.C.I.D. dam to Keswick Dam,NA,18,7557,7770,7574
2019-09-26,1572-19-W,19-W,2019,W,2019-07-17,2019-10-20,23,OK,11247,10900,Sec 1; RL Dentsist House,1,A.C.I.D. dam to Keswick Dam,NA,9,7485,7715,7576
2019-09-26,1545-19-W,19-W,2019,W,2019-06-26,2019-09-28,36,OK,10646,10004,Sec 1; RR Big Bend,1,A.C.I.D. dam to Keswick Dam,NA,11,7485,7756,7578
2019-09-26,1570-19-W,19-W,2019,W,2019-07-11,2019-10-14,45,OK,11453,10913,Sec 1; RR Big Bend,1,A.C.I.D. dam to Keswick Dam,NA,24,7485,7756,7577
2019-09-26,1571-19-W,19-W,2019,W,2019-07-11,2019-10-14,38,OK,11468,10913,Sec 1; RR Big Bend,1,A.C.I.D. dam to Keswick Dam,NA,19,7485,7756,7579
2019-10-03,1599-19-W,19-W,2019,W,2019-08-22,2019-11-23,12,OK,10691,10406,Sec 2; Redding Riffle,2,Hwy 44 Brg to A.C.I.D Dam,NA,2,6536,6775,7584
2019-10-03,1573-19-W,19-W,2019,W,2019-07-19,2019-10-19,19,OK,11231,10883,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,4,6536,6775,7585
2019-10-03,1563-19-W,19-W,2019,W,2019-07-10,2019-10-10,23,OK,11376,10903,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,6536,6775,7583
2019-10-03,1574-19-W,19-W,2019,W,2019-07-19,2019-10-19,24,OK,11294,10916,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,6470,6750,7582
2019-10-03,1565-19-W,19-W,2019,W,2019-07-10,2019-10-10,12,OK,11422,10817,Sec 2; RL Sundial Bridge,2,Hwy 44 Brg to A.C.I.D Dam,NA,2,6536,6775,7586
2019-10-03,1565-19-W,19-W,2019,W,2019-07-10,2019-10-10,12,OK,11422,10817,Sec 2; RL Sundial Bridge,2,Hwy 44 Brg to A.C.I.D Dam,NA,4,6437,6813,7600
2019-10-03,1596-19-W,19-W,2019,W,2019-07-29,2019-10-30,20,OK,11278,10820,Sec 2; RL Sundial Bridge,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,6536,6800,7587
2019-10-03,1596-19-W,19-W,2019,W,2019-07-29,2019-10-30,20,OK,11278,10820,Sec 2; RL Sundial Bridge,2,Hwy 44 Brg to A.C.I.D Dam,NA,10,6437,6750,7602
2019-10-03,1564-19-W,19-W,2019,W,2019-07-10,2019-10-10,12,OK,11422,10817,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,4,6437,6750,7597
2019-10-03,1586-19-W,19-W,2019,W,2019-07-19,2019-10-19,16,OK,11231,10900,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,8,6437,6750,7599
2019-10-03,1587-19-W,19-W,2019,W,2019-07-19,2019-10-19,14,OK,11231,10855,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,10,6437,6750,7601
2019-10-03,1588-19-W,19-W,2019,W,2019-07-19,2019-10-19,12,OK,11231,10855,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,7,6437,6750,7603
2019-10-03,1589-19-W,19-W,2019,W,2019-07-19,2019-10-19,17,OK,11231,10855,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,7,6462,6788,7606
2019-10-03,1590-19-W,19-W,2019,W,2019-07-19,2019-10-19,17,OK,11231,10855,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,7,6462,6788,7605
2019-10-03,1593-19-W,19-W,2019,W,2019-07-24,2019-10-25,10,OK,11231,10847,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,2,6462,6788,7604
2019-10-03,1595-19-W,19-W,2019,W,2019-07-24,2019-10-25,11,OK,11122,10847,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,4,6437,6750,7598
2019-10-03,1577-19-W,19-W,2019,W,2019-07-19,2019-10-19,27,OK,11278,10916,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,6437,6813,7596
2019-10-03,1567-19-W,19-W,2019,W,2019-07-10,2019-10-10,8,DEWATERED,11468,10817,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,0,6536,6800,7588
2019-10-03,1568-19-W,19-W,2019,W,2019-07-10,2019-10-10,23,OK,11468,10936,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,6437,6775,7593
2019-10-03,1580-19-W,19-W,2019,W,2019-07-19,2019-10-19,24,OK,11294,10900,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,7,6437,6775,7594
2019-10-03,1581-19-W,19-W,2019,W,2019-07-19,2019-10-19,21,OK,11294,10900,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,4,6437,6775,7595
2019-10-03,1582-19-W,19-W,2019,W,2019-07-19,2019-10-19,12,OK,11294,10900,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,2,6536,7017,7592
2019-10-03,1583-19-W,19-W,2019,W,2019-07-19,2019-10-19,19,OK,11263,10900,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,6536,7017,7591
2019-10-03,1584-19-W,19-W,2019,W,2019-07-19,2019-10-19,18,OK,11263,10900,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,6536,7017,7590
2019-10-03,1585-19-W,19-W,2019,W,2019-07-19,2019-10-19,16,OK,11263,10900,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,6536,7017,7589
2019-10-03,1578-19-W,19-W,2019,W,2019-07-19,2019-10-16,24,OK,11278,10916,Sec 3; RL Painter's Riffle,3,Clear Crk. Powerlines to Hwy 44 Brg,NA,2,6536,6902,7607
2019-10-03,1579-19-W,19-W,2019,W,2019-07-19,2019-10-16,17,OK,11278,10916,Sec 3; RL Painter's Riffle,3,Clear Crk. Powerlines to Hwy 44 Brg,NA,4,6536,6902,7608
2019-10-03,1597-19-W,19-W,2019,W,2019-07-30,2019-10-28,8,DEWATERED,11247,10795,Sec 3; Wyndham Side Channel,3,Clear Crk. Powerlines to Hwy 44 Brg,NA,0,6464,6851,7609
2019-10-03,1598-19-W,19-W,2019,W,2019-07-30,2019-10-28,10,OK,11247,10795,Sec 3; Wyndham Side Channel,3,Clear Crk. Powerlines to Hwy 44 Brg,NA,1,6464,6851,7610
2020-06-01,9101-20-W,20-W,2020,W,2020-06-01,2020-08-28,23,OK,10502,10397,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,23,10502,10397,8341
2020-06-10,9105-20-W,20-W,2020,W,2020-06-10,2020-09-06,20,OK,10759,10372,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,20,10759,10372,8342
2020-06-15,9103-20-W,20-W,2020,W,2020-06-15,2020-09-11,10,OK,12337,11987,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,10,12337,11987,8344
2020-06-15,9104-20-W,20-W,2020,W,2020-06-15,2020-09-11,18,OK,12337,11987,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,18,12337,11987,8345
2020-06-15,9102-20-W,20-W,2020,W,2020-06-15,2020-09-11,20,OK,12337,11987,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,20,12337,11987,8343
2020-06-18,9106-20-W,20-W,2020,W,2020-06-18,2020-09-14,22,OK,11903,11758,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,22,11903,11758,8346
2020-06-18,9107-20-W,20-W,2020,W,2020-06-18,2020-09-14,20,OK,12022,11704,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,20,12022,11704,8347
2020-06-18,9108-20-W,20-W,2020,W,2020-06-18,2020-09-14,19,OK,12022,11704,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,19,12022,11704,8348
2020-07-06,9132-20-W,20-W,2020,W,2020-07-06,2020-10-04,22,OK,12578,12232,Sec 1; RL Dentsist House,1,A.C.I.D. dam to Keswick Dam,NA,22,12578,12232,8372
2020-07-06,9133-20-W,20-W,2020,W,2020-07-06,2020-10-04,24,OK,12578,12232,Sec 1; RL Dentsist House,1,A.C.I.D. dam to Keswick Dam,NA,24,12578,12232,8373
2020-07-06,9126-20-W,20-W,2020,W,2020-07-06,2020-10-02,17,OK,12560,12349,Sec 2; Redding Riffle,2,Hwy 44 Brg to A.C.I.D Dam,NA,17,12560,12349,8366
2020-07-06,9110-20-W,20-W,2020,W,2020-07-06,2020-10-02,19,OK,12652,12312,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,19,12652,12312,8350
2020-07-06,9111-20-W,20-W,2020,W,2020-07-06,2020-10-02,14,OK,12689,12312,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,14,12689,12312,8351
2020-07-06,9112-20-W,20-W,2020,W,2020-07-06,2020-10-02,12,OK,12615,12349,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,12615,12349,8352
2020-07-06,9109-20-W,20-W,2020,W,2020-07-06,2020-10-02,24,OK,12708,12312,Sec 2; RR Below ACID,2,Hwy 44 Brg to A.C.I.D Dam,NA,24,12708,12312,8349
2020-07-06,9113-20-W,20-W,2020,W,2020-07-06,2020-10-02,30,OK,12615,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,30,12615,12349,8353
2020-07-06,9114-20-W,20-W,2020,W,2020-07-06,2020-10-02,24,OK,12615,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,24,12615,12349,8354
2020-07-06,9115-20-W,20-W,2020,W,2020-07-06,2020-10-02,30,OK,12615,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,30,12615,12349,8355
2020-07-06,9116-20-W,20-W,2020,W,2020-07-06,2020-10-02,13,OK,12615,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,13,12615,12349,8356
2020-07-06,9117-20-W,20-W,2020,W,2020-07-06,2020-10-02,14,OK,12615,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,14,12615,12349,8357
2020-07-06,9118-20-W,20-W,2020,W,2020-07-06,2020-10-02,24,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,24,12634,12349,8358
2020-07-06,9119-20-W,20-W,2020,W,2020-07-06,2020-10-02,22,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,22,12634,12349,8359
2020-07-06,9120-20-W,20-W,2020,W,2020-07-06,2020-10-02,15,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,15,12634,12349,8360
2020-07-06,9121-20-W,20-W,2020,W,2020-07-06,2020-10-02,16,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,16,12634,12349,8361
2020-07-06,9122-20-W,20-W,2020,W,2020-07-06,2020-10-02,19,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,19,12634,12349,8362
2020-07-06,9123-20-W,20-W,2020,W,2020-07-06,2020-10-02,19,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,19,12634,12349,8363
2020-07-06,9124-20-W,20-W,2020,W,2020-07-06,2020-10-02,20,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,20,12634,12349,8364
2020-07-06,9125-20-W,20-W,2020,W,2020-07-06,2020-10-02,24,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,24,12634,12349,8365
2020-07-06,9127-20-W,20-W,2020,W,2020-07-06,2020-10-02,15,OK,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,15,12541,12349,8367
2020-07-06,9128-20-W,20-W,2020,W,2020-07-06,2020-10-02,21,OK,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,21,12541,12349,8368
2020-07-06,9129-20-W,20-W,2020,W,2020-07-06,2020-10-02,12,OK,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,12541,12349,8369
2020-07-06,9130-20-W,20-W,2020,W,2020-07-06,2020-10-02,18,OK,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,18,12541,12349,8370
2020-07-06,9131-20-W,20-W,2020,W,2020-07-06,2020-10-02,19,OK,12523,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,19,12523,12349,8371
2020-07-13,9134-20-W,20-W,2020,W,2020-07-13,2020-10-09,12,OK,12671,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,12671,12294,8374
2020-07-13,9135-20-W,20-W,2020,W,2020-07-13,2020-10-09,10,OK,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,10,12634,12294,8375
2020-07-13,9136-20-W,20-W,2020,W,2020-07-13,2020-10-09,23,OK,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,23,12634,12294,8376
2020-07-13,9137-20-W,20-W,2020,W,2020-07-13,2020-10-09,19,OK,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,19,12634,12294,8377
2020-07-13,9138-20-W,20-W,2020,W,2020-07-13,2020-10-09,10,OK,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,10,12634,12294,8378
2020-07-13,9139-20-W,20-W,2020,W,2020-07-13,2020-10-09,11,OK,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,12634,12294,8379
2020-07-13,9140-20-W,20-W,2020,W,2020-07-13,2020-10-09,25,OK,12615,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,25,12615,12294,8380
2020-07-13,9141-20-W,20-W,2020,W,2020-07-13,2020-10-09,24,OK,12615,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,24,12615,12294,8381
2020-07-13,9142-20-W,20-W,2020,W,2020-07-13,2020-10-09,19,OK,12615,12294,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,19,12615,12294,8382
2020-07-13,9143-20-W,20-W,2020,W,2020-07-13,2020-10-09,17,OK,12689,12248,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,17,12689,12248,8383
2020-07-13,9144-20-W,20-W,2020,W,2020-07-13,2020-10-09,20,OK,12689,12248,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,20,12689,12248,8384
2020-07-15,9145-20-W,20-W,2020,W,2020-07-15,2020-10-13,27,OK,12689,12311,Sec 1; RL Dentsist House,1,A.C.I.D. dam to Keswick Dam,NA,27,12689,12311,8385
2020-07-15,9146-20-W,20-W,2020,W,2020-07-15,2020-10-09,17,OK,12652,12329,Sec 3; Shea Island Side Channel,3,Clear Crk. Powerlines to Hwy 44 Brg,Shae Island; most likely weeks old,17,12652,12329,8394
2020-07-20,9150-20-W,20-W,2020,W,2020-07-20,2020-10-16,13,OK,12652,12394,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,under market st bridge; river left,13,12652,12394,8389
2020-07-20,9151-20-W,20-W,2020,W,2020-07-20,2020-10-16,11,OK,12652,12336,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,12652,12336,8390
2020-07-20,9152-20-W,20-W,2020,W,2020-07-20,2020-10-16,14,OK,12652,12336,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,14,12652,12336,8391
2020-07-20,9153-20-W,20-W,2020,W,2020-07-20,2020-10-16,15,OK,12708,12336,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,15,12708,12336,8392
2020-07-20,9147-20-W,20-W,2020,W,2020-07-20,2020-10-16,15,OK,12671,12394,Sec 2; RR Below ACID,2,Hwy 44 Brg to A.C.I.D Dam,Approximately 2 weeks old,15,12671,12394,8386
2020-07-20,9154-20-W,20-W,2020,W,2020-07-20,2020-10-16,16,OK,12763,12410,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,16,12763,12410,8393
2020-07-20,9148-20-W,20-W,2020,W,2020-07-20,2020-10-16,26,OK,12671,12394,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,under market street bridge; river right,26,12671,12394,8387
2020-07-20,9149-20-W,20-W,2020,W,2020-07-20,2020-10-16,24,OK,12671,12394,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,under market st bridge; river right,24,12671,12394,8388
2020-07-29,9155-20-W,20-W,2020,W,2020-07-29,2020-10-25,23,OK,11342,10895,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,23,11342,10895,8395
2020-07-29,9156-20-W,20-W,2020,W,2020-07-29,2020-10-25,22,OK,11249,10895,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,22,11249,10895,8396
2020-08-03,9157-20-W,20-W,2020,W,2020-08-03,2020-10-30,15,OK,11249,11089,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,15,11249,11089,8397
2020-08-03,9158-20-W,20-W,2020,W,2020-08-03,2020-10-30,16,OK,11249,11089,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,under market street bridge; under overhanging willow,16,11249,11089,8398
2020-08-03,9159-20-W,20-W,2020,W,2020-08-20,2020-10-30,12,OK,9808,9394,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,on same mound as previous redd; upstream of 9157,15,11089,11249,8399
2020-08-03,9160-20-W,20-W,2020,W,2020-08-03,2020-10-30,10,OK,11296,11161,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,10,11296,11161,8400
