date,Survey,Catch,separate
2022-01-28,Sac Beach Seines,0,Other Rotary Screw Traps
2022-01-28,Sac Trawls,21,Other Rotary Screw Traps
2022-01-28,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-01-29,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-01-29,Knights Landing RST,203,Other Rotary Screw Traps
2022-01-29,Lower Feather RST,0,Other Rotary Screw Traps
2022-01-29,Lower Sac RST,0,Other Rotary Screw Traps
2022-01-29,Sac Beach Seines,0,Other Rotary Screw Traps
2022-01-29,Sac Trawls,0,Other Rotary Screw Traps
2022-01-29,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-01-30,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-01-30,Knights Landing RST,203,Other Rotary Screw Traps
2022-01-30,Lower Feather RST,0,Other Rotary Screw Traps
2022-01-30,Lower Sac RST,0,Other Rotary Screw Traps
2022-01-30,Sac Beach Seines,0,Other Rotary Screw Traps
2022-01-30,Sac Trawls,21,Other Rotary Screw Traps
2022-01-30,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-01-31,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-01-31,Knights Landing RST,203,Other Rotary Screw Traps
2022-01-31,Lower Feather RST,0,Other Rotary Screw Traps
2022-01-31,Lower Sac RST,0,Other Rotary Screw Traps
2022-01-31,Sac Beach Seines,21,Other Rotary Screw Traps
2022-01-31,Sac Trawls,21,Other Rotary Screw Traps
2022-01-31,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-01,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-01,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-01,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-01,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-01,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-01,Sac Trawls,21,Other Rotary Screw Traps
2022-02-01,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-02,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-02,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-02,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-02,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-02,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-02,Sac Trawls,0,Other Rotary Screw Traps
2022-02-02,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-02-03,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-03,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-03,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-03,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-03,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-03,Sac Trawls,0,Other Rotary Screw Traps
2022-02-03,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-04,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-04,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-04,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-04,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-04,Sac Beach Seines,21,Other Rotary Screw Traps
2022-02-04,Sac Trawls,0,Other Rotary Screw Traps
2022-02-04,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-04,RBDD Daily,556881,Red Bluff Diversion Dam
2022-02-05,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-05,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-05,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-05,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-05,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-05,Sac Trawls,0,Other Rotary Screw Traps
2022-02-05,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-02-06,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-06,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-06,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-06,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-06,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-06,Sac Trawls,0,Other Rotary Screw Traps
2022-02-06,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-02-07,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-07,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-07,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-07,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-07,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-07,Sac Trawls,21,Other Rotary Screw Traps
2022-02-07,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-08,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-08,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-08,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-08,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-08,Sac Beach Seines,21,Other Rotary Screw Traps
2022-02-08,Sac Trawls,21,Other Rotary Screw Traps
2022-02-08,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-09,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-09,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-09,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-09,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-09,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-09,Sac Trawls,21,Other Rotary Screw Traps
2022-02-09,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-10,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-10,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-10,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-10,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-10,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-10,Sac Trawls,21,Other Rotary Screw Traps
2022-02-10,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-11,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-11,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-11,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-11,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-11,Sac Beach Seines,21,Other Rotary Screw Traps
2022-02-11,Sac Trawls,21,Other Rotary Screw Traps
2022-02-11,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-11,RBDD Daily,556959,Red Bluff Diversion Dam
2022-02-12,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-12,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-12,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-12,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-12,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-12,Sac Trawls,0,Other Rotary Screw Traps
2022-02-12,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-02-13,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-13,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-13,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-13,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-13,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-13,Sac Trawls,21,Other Rotary Screw Traps
2022-02-13,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-13,RBDD Daily,557093,Red Bluff Diversion Dam
2022-02-14,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-14,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-14,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-14,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-14,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-14,Sac Trawls,21,Other Rotary Screw Traps
2022-02-14,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-15,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-15,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-15,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-15,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-15,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-15,Sac Trawls,21,Other Rotary Screw Traps
2022-02-15,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-16,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-16,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-16,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-16,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-16,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-16,Sac Trawls,0,Other Rotary Screw Traps
2022-02-16,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-02-17,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-17,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-17,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-17,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-17,Sac Beach Seines,21,Other Rotary Screw Traps
2022-02-17,Sac Trawls,21,Other Rotary Screw Traps
2022-02-17,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-17,RBDD Daily,557125,Red Bluff Diversion Dam
2022-02-18,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-18,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-18,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-18,Lower Sac RST,0,Other Rotary Screw Traps
2022-02-18,Sac Beach Seines,21,Other Rotary Screw Traps
2022-02-18,Sac Trawls,21,Other Rotary Screw Traps
2022-02-18,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-18,RBDD Daily,557153,Red Bluff Diversion Dam
2022-02-19,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-19,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-19,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-19,Lower Sac RST,1,Other Rotary Screw Traps
2022-02-19,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-19,Sac Trawls,0,Other Rotary Screw Traps
2022-02-19,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-02-20,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-20,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-20,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-20,Lower Sac RST,1,Other Rotary Screw Traps
2022-02-20,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-20,Sac Trawls,21,Other Rotary Screw Traps
2022-02-20,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-02-21,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-21,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-21,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-21,Lower Sac RST,1,Other Rotary Screw Traps
2022-02-21,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-21,Sac Trawls,0,Other Rotary Screw Traps
2022-02-21,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-02-22,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-22,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-22,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-22,Lower Sac RST,1,Other Rotary Screw Traps
2022-02-22,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-22,Sac Trawls,21,Other Rotary Screw Traps
2022-02-22,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-23,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-23,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-23,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-23,Lower Sac RST,1,Other Rotary Screw Traps
2022-02-23,Sac Beach Seines,21,Other Rotary Screw Traps
2022-02-23,Sac Trawls,22,Other Rotary Screw Traps
2022-02-23,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-24,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-24,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-24,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-24,Lower Sac RST,1,Other Rotary Screw Traps
2022-02-24,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-24,Sac Trawls,22,Other Rotary Screw Traps
2022-02-24,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-25,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-25,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-25,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-25,Lower Sac RST,1,Other Rotary Screw Traps
2022-02-25,Sac Beach Seines,21,Other Rotary Screw Traps
2022-02-25,Sac Trawls,22,Other Rotary Screw Traps
2022-02-25,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-25,RBDD Daily,557181,Red Bluff Diversion Dam
2022-02-26,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-26,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-26,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-26,Lower Sac RST,1,Other Rotary Screw Traps
2022-02-26,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-26,Sac Trawls,0,Other Rotary Screw Traps
2022-02-26,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-27,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-27,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-27,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-27,Lower Sac RST,1,Other Rotary Screw Traps
2022-02-27,Sac Beach Seines,0,Other Rotary Screw Traps
2022-02-27,Sac Trawls,0,Other Rotary Screw Traps
2022-02-27,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-02-28,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-02-28,Knights Landing RST,203,Other Rotary Screw Traps
2022-02-28,Lower Feather RST,0,Other Rotary Screw Traps
2022-02-28,Lower Sac RST,1,Other Rotary Screw Traps
2022-02-28,Sac Beach Seines,22,Other Rotary Screw Traps
2022-02-28,Sac Trawls,22,Other Rotary Screw Traps
2022-02-28,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-03-01,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-01,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-01,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-01,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-01,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-01,Sac Trawls,22,Other Rotary Screw Traps
2022-03-01,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-03-02,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-02,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-02,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-02,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-02,Sac Beach Seines,22,Other Rotary Screw Traps
2022-03-02,Sac Trawls,22,Other Rotary Screw Traps
2022-03-02,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-03-03,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-03,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-03,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-03,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-03,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-03,Sac Trawls,22,Other Rotary Screw Traps
2022-03-03,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-03-04,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-04,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-04,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-04,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-04,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-04,Sac Trawls,22,Other Rotary Screw Traps
2022-03-04,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-03-05,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-05,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-05,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-05,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-05,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-05,Sac Trawls,0,Other Rotary Screw Traps
2022-03-05,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-03-05,RBDD Daily,557219,Red Bluff Diversion Dam
2022-03-06,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-06,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-06,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-06,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-06,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-06,Sac Trawls,22,Other Rotary Screw Traps
2022-03-06,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-03-07,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-07,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-07,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-07,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-07,Sac Beach Seines,22,Other Rotary Screw Traps
2022-03-07,Sac Trawls,22,Other Rotary Screw Traps
2022-03-07,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-03-07,RBDD Daily,557291,Red Bluff Diversion Dam
2022-03-08,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-08,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-08,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-08,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-08,Sac Beach Seines,22,Other Rotary Screw Traps
2022-03-08,Sac Trawls,0,Other Rotary Screw Traps
2022-03-08,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-03-09,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-09,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-09,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-09,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-09,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-09,Sac Trawls,22,Other Rotary Screw Traps
2022-03-09,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-03-09,RBDD Daily,557327,Red Bluff Diversion Dam
2022-03-10,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-10,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-10,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-10,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-10,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-10,Sac Trawls,22,Other Rotary Screw Traps
2022-03-10,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-03-11,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-11,Knights Landing RST,0,Other Rotary Screw Traps
2022-03-11,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-11,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-11,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-11,Sac Trawls,22,Other Rotary Screw Traps
2022-03-11,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-03-12,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-12,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-12,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-12,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-12,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-12,Sac Trawls,0,Other Rotary Screw Traps
2022-03-12,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-03-13,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-13,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-13,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-13,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-13,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-13,Sac Trawls,22,Other Rotary Screw Traps
2022-03-13,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-03-14,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-14,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-14,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-14,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-14,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-14,Sac Trawls,22,Other Rotary Screw Traps
2022-03-14,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-03-14,RBDD Daily,557360,Red Bluff Diversion Dam
2022-03-15,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-15,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-15,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-15,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-15,Sac Beach Seines,22,Other Rotary Screw Traps
2022-03-15,Sac Trawls,22,Other Rotary Screw Traps
2022-03-15,Chipps Island Trawls,2,Other Rotary Screw Traps
2022-03-16,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-16,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-16,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-16,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-16,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-16,Sac Trawls,0,Other Rotary Screw Traps
2022-03-16,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-03-17,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-17,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-17,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-17,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-17,Sac Beach Seines,23,Other Rotary Screw Traps
2022-03-17,Sac Trawls,22,Other Rotary Screw Traps
2022-03-17,Chipps Island Trawls,4,Other Rotary Screw Traps
2022-03-18,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-18,Knights Landing RST,203,Other Rotary Screw Traps
2022-03-18,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-18,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-18,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-18,Sac Trawls,22,Other Rotary Screw Traps
2022-03-18,Chipps Island Trawls,5,Other Rotary Screw Traps
2022-03-19,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-19,Knights Landing RST,204,Other Rotary Screw Traps
2022-03-19,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-19,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-19,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-19,Sac Trawls,0,Other Rotary Screw Traps
2022-03-19,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-03-20,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-20,Knights Landing RST,204,Other Rotary Screw Traps
2022-03-20,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-20,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-20,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-20,Sac Trawls,22,Other Rotary Screw Traps
2022-03-20,Chipps Island Trawls,6,Other Rotary Screw Traps
2022-03-21,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-21,Knights Landing RST,204,Other Rotary Screw Traps
2022-03-21,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-21,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-21,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-21,Sac Trawls,22,Other Rotary Screw Traps
2022-03-21,Chipps Island Trawls,7,Other Rotary Screw Traps
2022-03-22,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-22,Knights Landing RST,204,Other Rotary Screw Traps
2022-03-22,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-22,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-22,Sac Beach Seines,23,Other Rotary Screw Traps
2022-03-22,Sac Trawls,22,Other Rotary Screw Traps
2022-03-22,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-03-23,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-23,Knights Landing RST,204,Other Rotary Screw Traps
2022-03-23,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-23,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-23,Sac Beach Seines,23,Other Rotary Screw Traps
2022-03-23,Sac Trawls,0,Other Rotary Screw Traps
2022-03-23,Chipps Island Trawls,7,Other Rotary Screw Traps
2022-03-24,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-24,Knights Landing RST,204,Other Rotary Screw Traps
2022-03-24,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-24,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-24,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-24,Sac Trawls,22,Other Rotary Screw Traps
2022-03-24,Chipps Island Trawls,8,Other Rotary Screw Traps
2022-03-24,RBDD Daily,557395,Red Bluff Diversion Dam
2022-03-25,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-25,Knights Landing RST,204,Other Rotary Screw Traps
2022-03-25,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-25,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-25,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-25,Sac Trawls,22,Other Rotary Screw Traps
2022-03-25,Chipps Island Trawls,8,Other Rotary Screw Traps
2022-03-26,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-26,Knights Landing RST,204,Other Rotary Screw Traps
2022-03-26,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-26,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-26,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-26,Sac Trawls,0,Other Rotary Screw Traps
2022-03-26,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-03-27,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-27,Knights Landing RST,204,Other Rotary Screw Traps
2022-03-27,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-27,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-27,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-27,Sac Trawls,22,Other Rotary Screw Traps
2022-03-27,Chipps Island Trawls,8,Other Rotary Screw Traps
2022-03-28,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-28,Knights Landing RST,204,Other Rotary Screw Traps
2022-03-28,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-28,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-28,Sac Beach Seines,23,Other Rotary Screw Traps
2022-03-28,Sac Trawls,22,Other Rotary Screw Traps
2022-03-28,Chipps Island Trawls,8,Other Rotary Screw Traps
2022-03-29,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-29,Knights Landing RST,204,Other Rotary Screw Traps
2022-03-29,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-29,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-29,Sac Beach Seines,23,Other Rotary Screw Traps
2022-03-29,Sac Trawls,22,Other Rotary Screw Traps
2022-03-29,Chipps Island Trawls,8,Other Rotary Screw Traps
2022-03-30,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-03-30,Knights Landing RST,204,Other Rotary Screw Traps
2022-03-30,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-30,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-30,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-30,Sac Trawls,0,Other Rotary Screw Traps
2022-03-30,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-03-31,Tisdale Weir RST,209,Other Rotary Screw Traps
